2024-01-18 01:24:17,959 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 01:24:17,975 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 01:24:17,975 DEBUG   SenderThread:8288 [sender.py:send_request():409] send_request: stop_status
2024-01-18 01:24:22,197 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:24:27,241 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:24:32,289 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:24:32,973 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 01:24:32,989 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 01:24:32,989 DEBUG   SenderThread:8288 [sender.py:send_request():409] send_request: stop_status
2024-01-18 01:24:37,333 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:24:42,374 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:24:47,414 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:24:47,892 DEBUG   SenderThread:8288 [sender.py:send():382] send: stats
2024-01-18 01:24:47,985 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 01:24:47,986 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 01:24:47,986 DEBUG   SenderThread:8288 [sender.py:send_request():409] send_request: stop_status
2024-01-18 01:24:53,221 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:24:58,260 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:25:02,983 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 01:25:02,984 DEBUG   SenderThread:8288 [sender.py:send_request():409] send_request: stop_status
2024-01-18 01:25:02,999 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 01:25:04,225 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:25:09,262 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:25:14,039 INFO    Thread-16 :8288 [dir_watcher.py:_on_file_modified():288] file/dir modified: E:\uni\Invatare ADANCA\lab5\wandb\run-20240118_012146-mtfknvyd\files\output.log
2024-01-18 01:25:14,780 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:25:17,904 DEBUG   SenderThread:8288 [sender.py:send():382] send: stats
2024-01-18 01:25:17,982 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 01:25:17,982 DEBUG   SenderThread:8288 [sender.py:send_request():409] send_request: stop_status
2024-01-18 01:25:18,012 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 01:25:20,191 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:25:22,090 INFO    Thread-16 :8288 [dir_watcher.py:_on_file_modified():288] file/dir modified: E:\uni\Invatare ADANCA\lab5\wandb\run-20240118_012146-mtfknvyd\files\output.log
